player_name,team,conf,gp,min_per,o_rtg,usg,e_fg,ts_per,orb_per,drb_per,ast_per,to_per,ftm,fta,ft_per,two_pm,two_pa,two_p_per,tpm,tpa,tp_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,hometown,rec_rank,ast_tov,rim_made,rim_attempted,mid_made,mid_attempted,rim_pct,mid_pct,dunks_made,dunks_attempted,dunk_pct,pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,player_type,coag,dob
Rashaun Agee,Texas A&M,SEC,32,65.4,121.9,25.1,52.0,57.69,10.7,25.2,16.7,10.9,135,180,0.75,137,242,0.566,20,79,0.253,3.5,2.0,56.1,Sr,6-7,12,3.67437,132.589,3.5,2026,71003,"Chicago, IL",,1.79059386,117.0,191.0,20.0,51.0,0.6126,0.3922,20.0,21.0,0.9524,,102.255,95.7812,3.48074,195.55,8.38387,4.31733,4.06654,8.33754,26.7781,5.66053,2.67701,2.6562,6.2188,8.875,2.4062,0.9688,0.8438,14.6562,PF/C,5.04905,2000-11-02
Tyler Cochran,Rhode Island,A10,32,76.6,106.9,26.4,50.3,54.6,5.3,19.2,13.8,15.4,115,159,0.723,106,211,0.502,55,164,0.335,0.8,5.2,42.4,Sr,6-2,23,2.48355,115.483,3.5,2026,71025,"Bolingbrook, IL",,0.86565094,83.0,151.0,23.0,60.0,0.5497,0.3833,0.0,0.0,,,95.2144,95.1757,4.13944,229.244,4.68106,1.49551,3.18555,6.24316,30.8719,2.53891,3.70425,1.375,4.8125,6.1875,1.8125,2.6562,0.1875,15.375,Wing G,9.97259,2000-10-15
Curt Lewis,Southern Miss,SB,33,58.7,108.4,11.0,51.6,52.06,2.2,8.3,5.3,12.7,11,19,0.579,9,27,0.333,49,133,0.368,1.4,1.6,11.9,Sr,6-5,1,0.134976,93.7743,2.5,2026,71299,"Louisville, KY",,1.22717145,6.0,14.0,3.0,13.0,0.4286,0.2308,1.0,1.0,1.0,,110.702,113.008,1.72107,115.78,-1.01646,-0.649109,-0.367347,-1.13455,23.2086,-1.14971,0.0151563,0.4571,1.6857,2.1429,0.7714,0.6571,0.2571,5.4,Wing G,9.73151,2000-10-15
Chase Johnston,High Point,BSth,29,28.9,139.5,14.4,68.6,69.22,1.9,5.4,4.9,6.5,4,4,1.0,0,4,0.0,54,114,0.474,0.3,3.1,3.4,Sr,6-3,99,1.42492,125.354,4.4,2026,71441,"Boca Raton, FL",,2.50026671,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,,,104.279,109.546,1.05353,58.9879,2.84993,4.2088,-1.35887,4.67192,12.65,4.19862,0.473299,0.2188,0.5312,0.75,0.4688,0.6875,0.0312,6.125,Scoring PG,17.6904,2000-10-15
Devan Cambridge,UCF,B12,32,43.3,117.3,15.0,51.2,55.49,6.6,16.4,7.7,12.1,43,61,0.705,42,68,0.618,15,58,0.259,3.8,1.7,48.4,Sr,6-6,35,1.43051,115.894,4.6,2026,71448,"Nashville, TN",57.2,1.5000889,42.0,63.0,0.0,5.0,0.6667,0.0,13.0,14.0,0.9286,,108.443,102.811,1.88376,107.628,5.50517,2.54434,2.96083,3.54178,17.475,1.13585,2.40593,1.0312,2.4688,3.5,0.8438,0.5312,0.5938,5.375,Wing F,5.89054,2001-01-30
Gianni Hunt,East Texas A&M,Slnd,30,79.9,102.1,22.5,46.8,52.87,2.3,13.4,31.2,20.5,94,123,0.764,64,139,0.46,40,126,0.317,0.5,2.9,46.4,Sr,6-4,25,1.42582,104.969,2.7,2026,71463,"Lakewood, CA",35.8,2.06576839,50.0,100.0,14.0,39.0,0.5,0.359,0.0,0.0,,,110.03,111.746,2.48244,171.762,0.0544333,0.225228,-0.170795,-0.604422,31.0688,-0.7701,0.165678,0.625,3.5938,4.2188,4.9062,1.625,0.125,10.8125,Scoring PG,7.66931,2000-08-06
Morgan Safford,Kent St.,MAC,30,75.1,114.7,20.0,49.7,55.03,7.1,12.8,8.3,13.4,101,128,0.789,64,136,0.471,63,183,0.344,1.7,1.5,40.1,Sr,6-5,8,2.2177,112.708,3.7,2026,71540,"Columbus, OH",,0.93621788,52.0,95.0,12.0,41.0,0.5474,0.2927,4.0,4.0,1.0,,111.592,110.619,2.53114,160.834,1.12505,1.64553,-0.520481,0.620279,31.171,1.26855,-0.648268,2.0,3.6452,5.6452,1.4194,0.9355,0.4516,14.1935,Wing F,10.6563,2001-02-23
Isaiah Ihnen,Liberty,CUSA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Sr,6-9,7,-0.0340837,-6.10516,0.0,2026,71553,"Boeblingen, Germany",80.4,0.0,,,,,,,,,,,121.936,128.784,0.00185105,0.00827006,-5.19385,-2.73628,-2.45756,-10.6662,0.1,-5.58919,-5.07701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,2000-10-15
Matt Van Komen,Marshall,SB,21,36.0,120.8,17.2,72.5,74.22,14.4,25.5,4.7,26.6,32,41,0.78,66,91,0.725,0,0,0.0,13.5,0.6,45.1,Sr,7-4,13,1.64957,114.502,3.9,2026,71578,"Lehi, UT",55.0,0.36109754,59.0,70.0,7.0,21.0,0.8429,0.3333,34.0,35.0,0.9714,,103.233,104.791,2.15976,107.859,3.50497,-1.0914,4.59637,3.36764,20.9318,1.30746,2.06018,2.6364,5.0,7.6364,0.5909,0.2273,2.6364,7.8182,C,0.0,2000-10-15
Jordan Brinson,Cal St. Northridge,BW,31,44.8,113.0,9.7,48.9,52.21,2.7,13.0,12.9,16.0,15,18,0.833,15,33,0.455,20,59,0.339,0.4,0.8,19.6,Sr,6-2,23,0.392622,98.2286,2.3,2026,71663,"Inglewood, CA",,3.11742994,7.0,20.0,8.0,13.0,0.35,0.6154,0.0,0.0,,,111.62,113.546,1.32181,96.2155,-1.25283,-0.681869,-0.57096,-1.29393,18.2909,-1.45969,0.165757,0.4545,2.3636,2.8182,1.6061,0.3939,0.0606,3.4848,Combo G,5.40568,1999-12-31
Hosana Kitenge,UC Santa Barbara,BW,30,52.6,99.8,22.6,56.6,57.77,8.6,17.6,17.2,27.5,40,66,0.606,91,159,0.572,2,7,0.286,3.3,2.2,39.8,Sr,6-8,34,0.837712,103.597,6.9,2026,71791,"Crawley, United Kingdom",,0.80884703,81.0,134.0,10.0,25.0,0.6045,0.4,2.0,2.0,1.0,,105.122,107.335,1.95476,123.406,0.714608,-1.75471,2.46932,-1.26377,20.7469,-2.69261,1.42884,1.5,2.9688,4.4688,1.7188,0.7812,0.5625,7.5312,PF/C,0.650008,2000-12-17
Liam McChesney,Creighton,BE,4,0.7,44.2,36.1,25.0,25.0,13.7,12.9,0.0,38.2,0,0,0.0,1,2,0.5,0,2,0.0,11.1,6.9,0.0,Jr,6-10,13,-0.339026,46.1413,4.7,2026,71840,"Prince Rupert, Canada",65.6,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,92.0799,88.6791,0.33506,2.59356,-13.9963,-18.4996,4.50334,-19.7619,2.125,-18.3975,-1.36437,0.25,0.25,0.5,0.0,0.25,0.25,0.5,PF/C,13.0251,2001-09-26
Tariq Ingraham,Memphis,Amer,25,18.1,106.8,17.7,50.0,55.59,9.3,10.8,3.9,17.6,28,42,0.667,26,50,0.52,0,2,0.0,2.5,1.7,80.8,Sr,6-9,19,0.485056,107.153,6.0,2026,71940,"Philadelphia, PA",8.8,0.3846154,22.0,40.0,4.0,10.0,0.55,0.4,6.0,7.0,0.8571,,109.504,105.459,0.924625,37.9284,-2.10419,-1.87914,-0.225047,-1.32387,9.344,-2.18283,0.858958,0.8,0.92,1.72,0.2,0.28,0.2,3.2,C,0.479397,2000-10-03
Josh Ogundele,Hampton,CAA,26,38.3,108.9,20.5,57.4,59.09,9.4,12.6,8.5,18.5,46,75,0.613,60,106,0.566,4,9,0.444,3.0,1.6,65.2,Sr,7-0,23,0.969166,107.947,4.6,2026,72241,"London, United Kingdom",17.8,0.54838427,55.0,88.0,5.0,18.0,0.625,0.2778,2.0,3.0,0.6667,,108.82,112.917,1.29822,73.967,-1.40366,-1.42932,0.0256561,-1.49557,17.6074,-0.938589,-0.556983,1.5926,1.8889,3.4815,0.6296,0.4815,0.5185,6.7407,PF/C,1.17329,2000-12-19
Jahari Long,George Mason,A10,31,84.1,114.5,19.0,52.8,57.01,1.6,10.1,23.1,17.0,69,86,0.802,75,145,0.517,44,122,0.361,0.5,1.1,32.2,Sr,6-5,2,2.48883,113.43,2.3,2026,72254,"Houston, TX",52.4,2.22816076,55.0,87.0,20.0,58.0,0.6322,0.3448,0.0,0.0,,,108.2,107.251,3.13772,152.88,1.5073,1.58369,-0.0763903,1.55729,33.6219,1.07887,0.478416,0.4062,3.0,3.4062,3.9688,0.625,0.1562,11.75,Scoring PG,7.19231,2001-10-15
Javon Cooley,Pepperdine,WCC,30,75.1,103.8,19.1,47.7,53.2,3.1,15.1,7.4,14.0,77,91,0.846,74,146,0.507,40,135,0.296,1.0,2.0,32.4,Sr,6-5,23,1.38179,105.375,2.6,2026,72291,"Chicago, IL",,0.7826087,53.0,84.0,21.0,62.0,0.631,0.3387,6.0,6.0,1.0,,113.288,111.73,2.33374,158.644,-1.5512,-0.570993,-0.980203,-1.13379,30.1469,-0.548197,-0.585591,0.8125,3.875,4.6875,1.125,1.0312,0.2812,11.4375,Wing G,8.58502,2001-10-15
Toneari Lane,San Diego,WCC,31,67.1,117.3,16.7,57.0,58.99,2.2,6.8,5.4,7.9,32,38,0.842,42,94,0.447,75,177,0.424,0.6,1.2,14.0,Sr,6-5,1,2.10199,114.677,1.8,2026,72294,"Atlanta, GA",39.4,1.09089543,21.0,44.0,21.0,50.0,0.4773,0.42,0.0,0.0,,,118.637,117.844,1.51647,105.25,-0.920141,1.75104,-2.67118,0.603749,26.7697,2.73291,-2.12917,0.5152,1.4545,1.9697,0.7273,0.6364,0.1212,11.303,Wing G,12.2977,2001-10-15
Trae Broadnax,Rice,Amer,29,77.0,108.9,26.9,48.3,53.56,3.3,15.8,23.5,16.8,105,132,0.795,120,242,0.496,37,121,0.306,1.1,2.4,36.4,Sr,6-4,12,2.78475,118.177,3.7,2026,72299,"Savannah, GA",,1.42256481,50.0,85.0,70.0,157.0,0.5882,0.4459,0.0,0.0,,,111.401,111.636,2.40263,158.43,1.79279,2.13186,-0.339064,2.36872,30.5839,2.32923,0.0394841,1.0,4.2258,5.2258,3.2581,1.2258,0.2903,15.5806,Combo G,7.92932,2001-10-15
Jeremiah Williams,Georgetown,BE,34,50.3,97.9,20.3,43.1,46.61,3.2,7.7,27.3,20.0,38,56,0.679,62,154,0.403,13,35,0.371,2.0,2.4,29.6,Sr,6-4,25,0.767333,103.1,3.6,2026,72301,"Chicago, IL",1.4,2.10633668,35.0,80.0,27.0,74.0,0.4375,0.3649,1.0,2.0,0.5,,109.573,105.427,2.00482,110.289,-0.357786,-1.2779,0.920115,0.0344816,20.3588,-1.21966,1.25414,0.5588,1.3824,1.9412,2.9118,0.8235,0.3529,5.9118,Scoring PG,3.02347,2001-10-15
Keishon Porter,Evansville,MVC,14,26.6,83.9,22.8,38.5,43.38,3.7,10.7,12.8,17.0,25,37,0.676,31,70,0.443,5,30,0.167,1.1,1.5,37.0,Sr,6-5,1,-0.296374,88.3983,4.2,2026,72323,"Pinetops, NC",,0.86956522,19.0,34.0,12.0,36.0,0.5588,0.3333,5.0,7.0,0.7143,,117.372,114.908,1.53036,48.4719,-7.14219,-4.51813,-2.62405,-6.20459,22.0313,-4.6518,-1.5528,0.8125,2.0625,2.875,1.25,0.5,0.1875,6.875,Wing G,5.53463,2001-10-15
Alec Oglesby,Middle Tennessee,CUSA,28,56.9,115.5,14.9,57.1,58.56,2.1,6.8,6.3,11.9,25,36,0.694,16,40,0.4,56,135,0.415,0.3,1.8,20.6,Sr,6-5,0,1.33768,108.487,2.6,2026,72343,"Gainesville, FL",,1.23814287,11.0,23.0,5.0,17.0,0.4783,0.2941,0.0,0.0,,,113.357,112.207,1.79003,92.8638,0.200472,1.35014,-1.14967,-0.283874,24.0567,0.266248,-0.550122,0.4667,1.4333,1.9,0.8667,0.7667,0.0667,8.2667,Combo G,11.9798,2001-09-13
Tegra Izay,Southern Miss,SB,33,26.1,118.2,12.8,60.0,61.39,9.7,21.1,4.7,15.5,31,51,0.608,27,45,0.6,0,0,0.0,8.9,1.3,113.3,Sr,7-0,22,0.473832,105.207,5.4,2026,72357,"Montreal, Canada",20.8,0.62502733,23.0,33.0,4.0,12.0,0.697,0.3333,8.0,10.0,0.8,,102.577,104.714,1.06453,73.6261,1.51309,-2.12126,3.63435,0.962634,11.02,-1.20268,2.16531,1.0571,2.0286,3.0857,0.2857,0.2571,0.8571,2.8286,C,0.0,2001-10-15
Latrell Wrightsell Jr.,Alabama,SEC,24,50.0,119.5,19.4,52.6,55.27,1.6,9.5,12.6,7.7,39,48,0.813,36,72,0.5,65,182,0.357,0.1,2.1,18.9,Sr,6-3,3,3.18459,126.623,3.0,2026,72358,"Omaha, NE",,2.66666667,20.0,38.0,16.0,34.0,0.5263,0.4706,0.0,0.0,,,113.509,102.854,2.88556,105.397,5.4122,5.28244,0.129755,5.1315,26.875,3.82652,1.30498,0.4167,2.6667,3.0833,2.0,1.0417,0.0417,12.75,Combo G,15.1415,2001-10-15
Isaiah Cottrell,Southern Utah,WAC,29,65.7,96.8,19.5,43.7,48.22,6.0,18.3,9.7,16.2,60,87,0.69,80,169,0.473,11,52,0.212,4.7,1.2,39.4,Sr,6-11,0,0.573606,98.4122,2.7,2026,72399,"Las Vegas, NV",85.2,0.97730905,68.0,120.0,12.0,49.0,0.5667,0.2449,21.0,29.0,0.7241,,111.538,112.937,1.93055,145.484,-1.64341,-2.18687,0.543463,-1.84029,25.4094,-1.59459,-0.245694,1.4375,4.3438,5.7812,1.3438,0.5312,1.4062,8.7812,PF/C,3.81712,2001-10-15
Nijel Pack,Oklahoma,SEC,34,74.3,123.1,23.9,60.8,62.57,2.0,9.5,19.9,15.3,49,57,0.86,87,172,0.506,113,250,0.452,1.0,1.3,13.5,Sr,5-10,9,4.259,133.421,2.8,2026,72421,"Indianapolis, IN",78.4,1.60932854,24.0,42.0,63.0,130.0,0.5714,0.4846,0.0,1.0,0.0,,115.76,108.868,2.60373,143.778,5.09555,6.0601,-0.964557,7.08737,29.9353,7.22068,-0.133303,0.5,2.5588,3.0588,3.0294,0.6765,0.2647,16.5294,Combo G,14.3109,2001-05-22
Andre Henry,UC Irvine,BW,30,52.3,112.6,19.4,52.7,56.74,1.2,10.0,9.6,11.2,54,65,0.831,68,132,0.515,38,105,0.362,0.3,2.0,27.4,Sr,6-4,4,1.51983,111.761,2.6,2026,72423,"La Canada Flintridge, CA",49.0,1.26918199,28.0,43.0,40.0,89.0,0.6512,0.4494,0.0,0.0,,,100.699,101.733,2.50579,115.516,0.363961,0.306367,0.0575943,1.74144,22.5767,0.396315,1.34512,0.2333,2.2667,2.5,1.1,0.8,0.0667,10.1333,Wing G,8.74043,2001-10-15
Josh Taylor,East Texas A&M,Slnd,30,41.7,98.2,17.9,53.3,53.98,9.8,13.3,9.4,21.5,19,34,0.559,52,96,0.542,8,24,0.333,4.2,1.2,28.3,Sr,6-8,10,0.187511,95.3616,3.6,2026,72433,"Atlanta, GA",,0.72730795,46.0,71.0,6.0,25.0,0.6479,0.24,11.0,14.0,0.7857,,111.884,113.629,1.18473,82.3723,-2.50762,-3.15464,0.64702,-3.64921,16.7188,-2.6326,-1.01661,1.4375,2.125,3.5625,0.75,0.3125,0.6562,5.0625,PF/C,2.79903,2001-11-11
Chad Baker-Mazara,USC,B10,25,59.1,114.1,27.6,53.5,59.95,2.1,13.4,19.8,16.4,115,128,0.898,85,170,0.5,60,157,0.382,4.7,1.4,39.1,Sr,6-7,4,3.85038,129.987,3.5,2026,72450,"Santo Domingo, Dominican Republic",,1.18029158,38.0,57.0,47.0,113.0,0.6667,0.4159,8.0,9.0,0.8889,,109.087,102.854,3.17893,131.737,5.64144,3.70945,1.93199,8.01056,29.6308,6.09397,1.91659,0.5769,3.6538,4.2308,2.7692,0.7308,1.2692,18.4615,Stretch 4,11.8479,2000-01-27
Dante Harris,Tennessee St.,OVC,29,82.2,104.9,21.1,43.4,47.74,2.8,9.5,24.8,15.7,72,101,0.713,110,258,0.426,15,47,0.319,0.0,2.8,33.1,Sr,6-0,10,1.26437,103.204,2.5,2026,72478,"Washington, DC",19.0,2.33868384,53.0,102.0,57.0,156.0,0.5196,0.3654,1.0,1.0,1.0,,106.695,113.638,2.33593,158.473,-2.46974,-0.788134,-1.68161,-2.32052,32.2219,-1.5098,-0.810712,0.9062,2.7812,3.6875,4.5312,1.6562,0.0,11.6875,Scoring PG,2.78089,2001-10-15
Jay Rodgers,Central Connecticut,NEC,28,74.9,106.8,25.8,48.2,53.29,0.3,8.2,45.8,21.7,67,82,0.817,73,162,0.451,32,89,0.36,0.3,0.8,32.7,Sr,6-3,1,1.81987,109.616,1.7,2026,72501,"Pickerington, OH",,2.57498049,33.0,65.0,40.0,97.0,0.5077,0.4124,0.0,0.0,,,115.936,124.176,1.03434,103.525,-5.65685,-0.0888076,-5.56805,-3.59502,29.27,0.631668,-4.22669,0.1,2.1,2.2,6.8667,0.4,0.0667,11.0333,Pure PG,6.48581,2001-10-15
Jalen Speer,Marshall,SB,31,82.0,110.7,26.1,48.8,52.37,1.5,11.6,29.7,15.8,76,92,0.826,75,183,0.41,89,244,0.365,0.2,1.9,21.5,Sr,6-1,50,2.78602,116.573,3.0,2026,72504,"Gainesville, FL",,2.30265266,26.0,51.0,49.0,132.0,0.5098,0.3712,1.0,1.0,1.0,,112.875,114.448,2.23998,167.905,-0.977583,2.23933,-3.21691,0.517149,32.5188,2.37884,-1.86169,0.4062,3.6875,4.0938,5.4688,1.0938,0.0938,15.6562,Scoring PG,13.6218,2001-10-15
Saba Gigiberia,San Francisco,WCC,26,12.0,94.8,25.8,43.1,41.0,19.6,28.3,16.7,15.0,6,21,0.286,22,50,0.44,0,1,0.0,3.4,1.6,41.2,Sr,7-2,10,0.225157,103.129,4.4,2026,72520,"Tbilisi, Georgia",61.0,1.33348328,18.0,35.0,4.0,15.0,0.5143,0.2667,7.0,9.0,0.7778,,103.322,102.734,0.641812,33.5123,-0.751835,-2.41295,1.66111,-2.24986,6.1296,-1.45137,-0.798485,1.037,1.5556,2.5926,0.5926,0.1481,0.2593,2.1481,C,0.388032,2001-10-01
DA Houston,Texas A&M Corpus Chris,Slnd,25,44.6,96.2,26.2,49.1,52.7,1.6,6.1,29.2,24.6,50,76,0.658,41,93,0.441,27,73,0.37,1.4,1.6,45.8,Sr,6-2,0,0.757995,102.685,5.2,2026,72521,"Houston, TX",,1.35483171,31.0,65.0,10.0,28.0,0.4769,0.3571,0.0,0.0,,,107.651,108.644,1.82739,74.2807,-3.16654,-1.4767,-1.68984,-2.24434,20.4963,-1.10663,-1.13771,0.2593,1.2222,1.4815,3.1111,0.5926,0.2593,8.1852,Pure PG,8.37923,2001-12-26
Terren Frank,Campbell,CAA,7,4.0,80.4,15.6,33.3,37.24,4.4,7.1,10.5,21.3,2,3,0.667,4,11,0.364,0,1,0.0,1.9,2.2,25.0,Sr,6-8,15,-0.437509,74.9144,7.8,2026,72526,"Los Angeles, CA",68.4,1.0,3.0,4.0,1.0,7.0,0.75,0.1429,0.0,0.0,,,113.267,116.771,0.441165,8.33547,-6.43823,-5.73475,-0.703479,-8.4035,7.3286,-7.39885,-1.00465,0.2857,0.4286,0.7143,0.4286,0.2857,0.1429,1.4286,Wing F,1.10943,2000-12-06
Tyon Grant-Foster,Gonzaga,WCC,33,53.7,106.8,26.2,50.9,53.22,8.5,17.1,8.7,14.0,83,138,0.601,120,221,0.543,16,62,0.258,6.3,2.0,48.8,Sr,6-7,7,1.88108,117.368,3.5,2026,72539,"Kansas City, KS",,0.8260994,104.0,169.0,16.0,52.0,0.6154,0.3077,40.0,48.0,0.8333,,91.5224,87.843,3.44762,156.983,4.48094,-0.159541,4.64048,4.54244,21.5515,1.5313,3.01113,1.5758,3.4545,5.0303,1.1515,0.7576,1.0909,11.2424,PF/C,4.93711,2000-03-05
Monty Bowser,Cal Baptist,WAC,13,8.2,105.1,12.6,43.8,48.56,2.0,16.4,3.2,12.8,6,8,0.75,3,7,0.429,5,17,0.294,0.0,2.2,33.3,Sr,6-7,10,0.0601054,94.1639,2.2,2026,72614,"Charlotte, NC",78.0,0.66637779,3.0,6.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,,98.3417,99.7454,1.01017,20.7099,-0.516176,-2.09838,1.5822,-0.744308,8.4692,-2.93038,2.18607,0.1538,1.2308,1.3846,0.1538,0.3077,0.0,2.0769,Wing G,9.2107,2001-10-15
Vukasin Masic,San Francisco,WCC,32,53.5,98.0,15.5,47.0,48.62,0.7,8.0,16.3,19.1,16,23,0.696,32,59,0.542,31,108,0.287,0.3,0.5,13.8,Sr,6-5,7,0.166912,94.3666,1.6,2026,72621,"Belgrade, Serbia",,1.97059095,21.0,34.0,11.0,25.0,0.6176,0.44,0.0,0.0,,,115.512,113.558,1.52665,86.1846,-3.58054,-1.45462,-2.12592,-3.116,21.6,-1.68956,-1.42644,0.1212,1.5152,1.6364,2.0303,0.1818,0.0606,5.3333,Combo G,9.39981,2001-06-14
